entidad,url,departamento,municipio,valor_inicial,valor_final,sobrecosto_pct,objeto,contratista,estado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE ANGOSTURA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-199330,Antioquia,Angostura,700000000,999914520,42.84493142857143,EL MEJORAMIENTO; REHABILITACIoN Y MANTENIMIENTO RUTINARIO; MECANICO Y MANUAL DE LA RED VIAL TERCIARIA DEL MUNICIPIO DE ANGOSTURA; DEPARTAMENTO DE ANTIOQUIA; A TODO COSTO; INCLUYE;  SUMINISTRO; TRANSPORTE Y COLOCACIoN DE AFIRMADO; BOTADA DE DERRUMBES Y LAS DEMaS ACTIVIDADES QUE SE DEBAN EJECUTAR EN LAS ViAS TERCIARIAS DEL MUNICIPIO DE ANGOSTURA,CONSTRUCCIONES D.L. Y CIA LTDA,Liquidado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE BRICEÑO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8169540,Antioquia,Briceño,699926230,919926230,31.43188390010759,CONTRATO INTERADMINISTRATIVO PARA EL MEJORAMIENTO DE LA CALIDAD DE VIDA MEDIANTE LA CONSTRUCCIoN DE VIVIENDA NUEVA Y MEJORAMIENTO DE VIVIENDA EN LA ZONA URBANA Y RURAL DEL MUNICIPIO DE BRICEÑO SEGuN ANEXO TeCNICO,MUNICIPIOS ASOCIADOS DEL ALTIPLANO DEL ORIENTE ANTIOQUENO  MASORA,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE SAN JOAQUÍN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198247,Santander,San Joaquín,699740759,749653792,7.13307497927243,CONSTRUCCIoN DEL CENTRO DE BIENESTAR DEL ANCIANO DEL MUNICIPIO SAN JOAQUiN SANTANDER,CONSORCIO BIENESTAR,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ZIPAQUIRÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19886,Cundinamarca,Zipaquirá,698004269,1046895034,49.98404458182476,MEJORAMIENTO; MANTENIMIENTO DE INFRAESTRUCTURA EN LAS I.E.M. DEL MUNICIPIO DE ZIPAQUIRA.,CONSORCIO FI 2020,Liquidado
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8140425,Valle del Cauca,Cali,697813766,1063944364,52.46823949873182,REALIZACIoN DE OBRAS A PRECIOS UNITARIOS SIN FORMULA DE REAJUSTE PARA EL MEJORAMIENTO DE LOS SISTEMAS DE REMOCIoN DE AGUAS RESIDUALES DOMeSTICAS DEL aREA RURAL DEL MUNICIPIO DE SANTIAGO DE CALI.  BP: 03048218,CONSORCIO MEJORAMIENTO RURAL 2018,Liquidado
NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-13236302,Norte De Santander,Tibú,695002360,1034848296,48.89852978340966,MEJORAMIENTO DE LA RED VIAL TERCIARIA EN VEREDA DE LA ZONA TRES; ZONA RURAL Y ZONA UNO RURAL PARTE ALTA; MUNICIPIO DE TIBu; NORTE DE SANTANDER,NELSON AUGUSTO LUNA BAUTISTA,Liquidado
VALLE DEL CAUCA - FUNDACIÓN UNIVERSIDAD DEL VALLE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11031793,Valle del Cauca,Cali,694724023,704831266,1.4548572764699113,OBRA DE CONSTRUCCION Y DOTACION DE LA CASA SOCIAL Y DE ENCUENTRO AFROCOLOMBIA DEL MUNICIPIO DE CARTAGO; CONFORME AL PROYECTO DE INVERSION BPIN 2019003760083,INVERSIONES RVG SAS,Liquidado
ANTIOQUIA - EMPRESA DE VIVIENDA Y DESARROLLO URBANO Y RURAL DEL MUNICIPIO DE ENVIGADO DESUR - ENVIGADO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11634257,Antioquia,Envigado,694638000,1041957000,50.0,CONSTRUCCIoN DE LA SEDE DE LA JUNTA DE ACCIoN COMUNAL DE LA VEREDA PANTANILLO DEL MUNICIPIO DE ENVIGADO,CONSORCIO CONSTRUCTOR TAMAYOS  MOCA,Liquidado
VAUPÉS - ALCALDÍA MUNICIPIO DE TARAIRA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25504,Vaupés,Taraira,694441305,1028095116,48.046365992011374,AMPLIACION DEL ALOJAMIENTO MEJORAMIENTO DE LA INFRAESTRUCTURA DE LA INSTITUCION EDUCATIVA DE TARAIRA VAUPES,EUREKA INGENIERIA OBRA Y CONSULTORIA SAS,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE GÁMEZA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20775,Boyacá,Gameza,692900500,1039096317,49.96328000917881,ATENCIoN DE SITIOS CRiTICOS DE LA ViA GaMEZA  LOS COLORADOS  ESC MONTONES CoDIGO INVIAS 53635,CONSORCIO R & M,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VILLETA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200244,Cundinamarca,Villeta,692336141,722336141,4.333155272909551,CONTRATAR EL MEJORAMIENTO MEDIANTE LA CONSTRUCCIoN DE PLACA HUELLA DE LAS VIAS DESCRITAS EN LOS CONVENIOS INTERADMINISTRATIVOS: 605 DE 2018; 851 DEL 2018; 261 DEL 2018; 615 DEL 2018; 616 DEL 2018; 818 DEL 2018; 835 DEL 2018. CELEBRADOS ENTRE EL MUNICIPIO DE VILLETA Y EL INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA; ICCU; EN EL MARCO DEL CUMPLIMIENTO DE LAS METAS ESTABLECIDAS EN EL PLAN DE DESARROLLO MUNICIPAL; VILLETA VIVE Y SOMOS TODOS 2016-2019,EDWIN BUSTOS BONILLA,Liquidado
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9852643,Valle del Cauca,Cali,690995747,1018190029,47.35112819732015,REHABILITACIoN VIAL EN LOS BARRIOS SANTO DOMINGO; EL DORADO Y EL GUABAL DE LA COMUNA 10 Y LOS BARRIOS SAN CARLOS Y AGUABLANCA DE LA COMUNA 11 DEL MUNICIPIO DE SANTIAGO DE CALI.,CONSORCIO PC SANTO DOMINGO,Liquidado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SABANETA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10643208,Antioquia,Sabaneta,689614163,823783389,19.455694676618755,OBRAS DE ATENCIoN Y MITIGACIoN NECESARIAS PARA LA ATENCIoN DE LA URGENCIA MANIFIESTA DECLARADA BAJO EL DECRETO N°063 DEL 18 DE FEBRERO DE 2020,JORGE ALEJANDRO GONZALES SANCHEZ,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE EL CARMEN DE CHUCURÍ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-13432617,Santander,El Carmen de Chucurí,689511485,776276939,12.5836125847853,ADECUACIoN Y REHABILITACIoN DE OBRAS DE CAPTACIoN; DESARENADOR; TANQUE DE ALMACENEMIENTO Y TRAMO DE LiNEA DE ADUCCIoN EN LOS ACUEDUCTOS TRECE VEREDAS Y ACOSUL; EN ATENCIoN A LA EMERGENCIA POR LA OLA INVERNAL SOBRE LA QUEBRADA EL CONSUELO EN EL MUNICIPIO DE EL CARMEN DE CHUCURi - SANTANDER.,GC. VARIACIONES EN CONSTRUCCIONES Y SUMINISTROS S.A.S,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE MUZO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-32160,Boyacá,Muzo,689467302,770727928,11.78600141939726,REHABILITACION DE LAS REDES DE ACUEDUCTO; ALCANTARILLADO PLUVIAL Y SANITARIO EN CALLES DEL BARRIO VILLA MARIA QUE SERAN PAVIMENTADAS COMO RESULTADO DEL CONVENIO INTERADMINISTRATIVO 634 FIP DE 2021 ENTRE EL DPS Y EL MUNICIPIO DE MUZO; BOYACA.,OSCAR ALBERTO JACOME GUTIERREZ,Liquidado
ANTIOQUIA - EMPRESAS PÚBLICAS MUNICIPALES DE SOPETRÁN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8630037,Antioquia,Sopetrán,688185600,722253881,4.950449558956189,CONSTRUCCIoN DE CIENTO TREINTA (130); POZOS SePTICOS RURALES EN EL MUNICIPIO DE SOPETRaN,FREE TEX S.A.S,Liquidado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE CIUDAD BOLÍVAR,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185917,Antioquia,Ciudad Bolívar,686443848,708727005,3.246173312634889,CONSTRUCION DE CANCHA SINTETICA UBICADA EN EL SECTOR EL MANZANILLO DEL MUNICIPIO DE CIUDAD BOLIVAR ANTIOQUIA,CONSORCIO CANCHA SINTETICA SECTOR MANZANILLO,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE MOTAVITA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24679,Boyacá,Motavita,686070847,917922584,33.79413919332445,CONSTRUCCIoN DE LA AMPLIACIoN DEL PALACIO MUNICIPAL DEL MUNICIPIO DE MOTAVITA BOYACa,H&H CONSTRUCCIONES INGENIERIA SAS,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-8932,Bogotá D.C.,Bogotá D.C.,685496646,737899398,7.644494295600099,ATENDER  A LA PRIMERA INFANCIA  EN EL MARCO DE LA ESTRATEGIA DE CERO A SIEMPRE; ESPECiFICAMENTE A LOS NIÑOS Y NIÑAS MENORES DE CINCO (5) AÑOS DE FAMILIAS EN SITUACIoN DE VULNERABILIDAD EN CONFORMIDAD CON LA DIRECTRICES; LINEAMIENTOS Y PARaMETROS ESTABLECIDOS POR EL ICBF; EN LAS SIGUIENTES FORMAS DE ATENCIoN: HOGARES COMUNITARIOS DE BIENESTAR TRADICIONALES Y FAMI.,ASOCIACION DE PADRES DE HOGARES COMUNITARIOS DE BIENESTAR ALTOS DEL ROSARIO,Liquidado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE BRICEÑO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-11597694,Antioquia,Briceño,685401583,925283493,34.99873883425215,AUNAR ESFUERZOS ENTRE LA ADMINISTRACIoN MUNICIPAL Y LA ASOCIACIoN DE MUNICIPIOS; CON EL FIN DE ADELANTAR LAS ACCIONES NECESARIAS EN EJECUCIoN DEL PROYECTO 2020051070077 DEL PLAN DE DESARROLLO QUE BUSCA BENEFICIAR LAS COMUNIDADES RURALES DEL MUNICIPIO DE BRICEÑO.,ASOCIACION DE MUNICIPIOS DEL URABA ANTIOQUENO.,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20885,Cundinamarca,Anapoima,681650931,782385462,14.778022946762468,CONSTRUCCION DE LA INSTITUCIoN EDUCATIVA DEPARTAMENTAL JULIO CESAR SANCHEZ SEDE RURAL DE SANTA LUCiA DEL MUNICIPIO DE ANAPOIMA,M.V.C. CONSTRUCTORES S.A.S.,Liquidado
HUILA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9737252,Huila,Neiva,681547447,775256046,13.749387428928332,MEJORAMIENTO DE VIA MEDIANTE USO DE PLACA HUELLA PARA ACCESO A LA INSTITUCION ETNOEDUCATIVA YACHAY WASI RUNA YANAKUNA SED YAKUAS EN EL MUNICIPIO DE PALESTINA,CONSORCIO OHAL,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6528,Bogotá D.C.,Bogotá D.C.,681275441,916921574,34.58896634437759,5. PRESTAR LOS SERVICIOS: HOGARES COMUNITARIOS DE BIENESTAR FAMILIAR; Y FAMI  EN CONFORMIDAD CON LAS DIRECTRICES; LINEAMIENTOS Y PARaMETROS ESTABLECIDOS POR EL ICBF; EN ARMONIA CON LA POLITICA DE ESTADO PARA EL DESARROLLO INTEGRAL A LA PRIMERA INFANCIA DE CERO A SIEMPRE.6-24,ASOCIACION DE PADRES DE FAMILIA DE HOGARES COMUNITARIOS DE BIENESTAR SAN JOSE UNIDOS,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE PUERTO SALGAR,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22391,Cundinamarca,Puerto Salgar,680955502,800955502,17.62229685310627,MEJORAMIENTO DE LA VIA QUE COMUNICA EL CASCO URBANO CON LA VEREDA BRISAS EN EL TRAMO HOSPITAL DIOGENES TRONCOSO HASTA LA GLORIETA DE INTERSECCION CON LA VIA NACIONAL-FASE A EN EL MUNICIPIO DE PUERTO SALGAR CUNDINAMARCA,CONSORCIO INHEAR PUERTO SALGAR,Liquidado
CALDAS - ALCALDÍA MUNICIPIO DE SUPIA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26412,Caldas,Supía,679998334,689998334,1.4705918382441214,MEJORAMIENTO Y MANTENIMIENTO DE VIAS RURALES DEL PROGRAMA COLOMBIA RURAL EN EL MUNICIPIO DE SUPiA CALDAS; EN EL MARCO DEL CONVENIO 1700 DE 2020 SUSCRITO CON EL INSTITUTO NACIONAL DE ViAS - INVIAS,CARLOS EDUARDO HERNANDEZ VALENCIA,Liquidado
ANTIOQUIA - EMPRESA DE DESARROLLO URBANO Y RURAL DEL MUNICIPIO DE EL CARMEN DE VIBORAL EDUR,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12654720,Antioquia,El Carmen de Viboral,679668522,898027059,32.12721053454937,CONSTRUCCION DEL CENTRO DE INCLUSION Y ATENCION A LA DIVERSIDAD  - FASE 1; ETAPA 1 Y 2 DEL MUNCIPIO DE EL CARMEN DE VIBORAL - ANTIOQUIA,PROACTIVA ESPECIALIZADA S.A.S,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE SAN ANDRÉS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9785,Santander,San Andrés,678841848,1014377115,49.42760496992813,MEJORAMIENTO DEL POLIDEPORTIVO PRINCIPAL DEL CENTRO POBLADO PANGOTE; PARA BRINDAR A LA COMUNIDAD DESARROLLO Y UNA PAZ ESTA-BLE Y DURADERA EN EL MUNICIPIO DE SAN ANDReS; SANTANDER,CONSORCIO PANGONTE,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4546,Bogotá D.C.,Bogotá D.C.,678160872,886580322,30.73303969681105,PRESTAR EL SERVICIO HOGARES INFANTILES -HI-; DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,ASOCIACION DE PADRES DE FAMILIA DE HOGARES COMUNITARIOS DE BIENETAR LOS LAURELES,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE BETEITIVA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23245,Boyacá,Betéitiva,677004189,744704607,9.999999867061383,CONSTRUCCIoN DE VIVIENDAS EN SITIO PROPIO DENTRO DEL PROYECTO VIVIENDA DIGNA Y ADECUADA PARA TODOS EN EL MUNICIPIO DE BETeITIVA - BOYACa,CONSORCIO EL EDEN,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE MONGUI,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-21001,Boyacá,Monguí,675941465,1019858408,50.879693110704494,MANTENIMIENTO; MEJORAMIENTO Y CONSERVACION DE VIAS TERCIARIAS DEL MUNICIPIO DE MONGUI,OMAR ORTIZ ORTIZ,Liquidado
ANTIOQUIA - TERMINALES DE TRANSPORTE DE MEDELLÍN S.A.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9254181,Antioquia,Medellín,675361057,966026088,43.03846483111625,REALIZAR OBRAS CIVILES DE CONSTRUCCIoN; MANTENIMIENTO; ADECUACIoN Y REMODELACIoN DE DIFERENTES BIENES INMUEBLES DE PROPIEDAD DE TERMINALES DE TRANSPORTE DE MEDELLiN S.A.,GALA URBANA S.A.S.,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19584,Boyacá,Samacá,674518741,746022971,10.600777362240851,MEJORAMIENTO Y CARACTERIZACIoN DE LA ViA TERCIARIA QUE CONDUCE DE LA INTERSECCIoN SAMACa - GUACHETa AL COLEGIO DE LA VEREDA SALAMANCA DEL MUNICIPIO DE SAMACa; BOYACa,CONSORCIO KHABIF  SAMACA,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22438,Cundinamarca,Anapoima,673635701,853929386,26.764271064071764,CONSTRUCCION DEL POLIDEPORTIVO EN EL BARRIO LA ESTRELLA DEL MUNICIPIO DE ANAPOIMA PRIMERA ETAPA (CONVENIO 451 DE 2021 ICCU),CONSORCIO INGECP 2021,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SOPÓ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22012,Cundinamarca,Sopó,672371263,1344604463,99.9794662550889,CONSTRUCCIoN PLACA PARA CANCHA MULTIPLE; GRADERiA Y CUBIERTA PARA POLIDEPORTIVO VEREDA MEUSA; DEL MUNICIPIO DE SOPo; EN EL MARCO DEL CONVENIO INTERADMINISTRATIVO  NO 241 DE 2020 SUSCRITOS ENTRE EL MUNICIPIO DE SOPo Y EL ICCU,C&C CONSULTORIA Y CONSTRUCCION SAS,Liquidado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE VEGACHÍ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19659,Antioquia,Vegachí,671284800,731264155,8.935008658024135,ACCIONES DE INTERVENCIoN DEL ESPACIO PuBLICO VERDE MEDIANTE LA CONSTRUCCIoN DE LA PRIMERA ETAPA DEL PARQUE LINEAL; PROYECTO AGROAMBIENTAL; EN EL MARCO DEL CONVENIO INTERADMINSITRATIVO NRO. 040COV-2009-112 SUSCRITO ENTRE CORANTIOQUIA Y EL MUNICIPIO DE VEGACHi; ANTIOQUIA.,KHALIFA INGENIERIA Y CONSTRUCCIONES S.A.S.,Liquidado
HUILA - ALCALDÍA MUNICIPIO DE SAN AGUSTÍN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-33743,Huila,San Agustín,669354696,699999999,4.578335400219557,MEJORAMIENTO DE LA ViA TERCIARIA EN EL CORREDOR HACIA EL CENTRO POBLADO RURAL ALTO DEL OBISPO; EN EL MARCO DEL PROGRAMA COLOMBIA RURAL NACIONAL; EN CUMPLIMIENTO DEL CONVENIO INTERADMINISTRATIVO NO. 1992 DE 2021; SUSCRITO ENTRE EL MUNICIPIO DE SAN AGUSTiN E INVIAS,CONSORCIO EL OBISPO,Liquidado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE GIRARDOTA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10742,Antioquia,Girardota,669211137,724211137,8.218631902415575,ILUMINACIoN DE LAS CANCHAS SINTeTICA Y ENGRAMADA DEL INDER MUNICIPAL Y MANTENIMIENTO DE LAS CANCHA SINTeTICA EN EL BARRIO AURELIO MEJiA DEL MUNICIPIO DE GIRARDOTA - ANTIOQUIA,OBRAS Y CONSTRUCCIONES LTDA,Liquidado
META - ALCALDÍA MUNICIPIO DE SAN MARTÍN DE LOS LLANOS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-219487,Meta,San Martín,669113031,699909053,4.602514160271974,MANTENIMIENTO Y MEJORAMIENTO DE VIAS RURALES BAJO EL PROGRAMA COLOMBIA RURAL; EN EL MUNICIPIO DE SAN MARTiN DE LOS LLANOS,CONSORCIO VIA SAN MARTIN DE LOS LLANOS,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE MOLAGAVITA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-226895,Santander,Molagavita,669076974,735544693,9.934240989139166,MEJORAMIENTO DE VIVIENDA PARA LAS DIFERENTES VEREDAS Y SECTORES RURALES DEL MUNICIPIO DE MOLAGAVITA SANTANDER; EN CUMPLIMIENTO DEL PROGRAMA VIVIENDA DIGNA PARA UN MEJOR VIVIR; DEL PLAN DE DESARROLLO TRABAJO Y SERVICIO PARA TODOS.,BARCAS GESTIONES E INGENIERIA SAS,Liquidado
ANTIOQUIA - EMPRESA DE DESARROLLO URBANO DE LA CEJA - EMDUCE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12165215,Antioquia,La Ceja,668347530,753069349,12.676312127614208,MEJORAMIENTO DE LA VIA TERCIARIA DEL SECTOR FILO DEL MEDIO DEL MUNICIPIO DE SOPETRAN ANTIOQUIA,CONSICOR S.A.S.,Liquidado
NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20433,Norte De Santander,Tibú,667312457,1000877685,49.98636313483355,OPTIMIZACION ALCANTARILLADO SANITARIO BARRIOS EL LIMON; INTERMEDIO Y SECTOR EL REMANSO; ZONA URBANA; FASE 1; MUNICIPIO DE TIBu; NORTE DE SANTANDER,BENIGNO BLANCO IBARRA,Liquidado
ANTIOQUIA - EMPRESA DE DESARROLLO URBANO DE LA CEJA - EMDUCE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12347908,Antioquia,La Ceja,667284683,977369626,46.46966293395348,MEJORAMIENTO DE VIAS URBANAS MEDIANTE LA PAVIMENTACIoN DE ViAS URBANAS: (TRAMO CRRA 4 ENTRE CALLES 13 Y 13A SECTOR LA FRONTERA; TRAMOS CRRA 10 ENTRE CALLES 3 Y 3B Y TRAMO CRRA 10 ENTRE CALLES 14 Y 18 ) DEL MUNICIPIO DE LA UNIoN; ANTIOQUIA,FIRMA INGENIERIA Y ARQUITECTURA S.A.S.,Liquidado
HUILA - ALCALDÍA MUNICIPIO DE PITALITO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8049021,Huila,Pitalito,666408739,834128877,25.16775789160232,CONSTRUCCIoN  DE OBRAS DE INFRAESTRUCTURA EN DIFERENTES  SEDES EDUCATIVAS DEL  MUNICIPIO DE PITALITO-HUILA,ELADIO ROJAS JIMENEZ,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE OCAMONTE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-212290,Santander,Ocamonte,662987089,685000000,3.320262395034362,MANTENIMIENTO Y MEJORAMIENTO DE VIAS RURALES EN EL MUNICIPIO DE OCAMONTE; DEPARTAMENTO DE SANTANDER DEL PROGRAMA COLOMBIA RURAL CORREDOR LA VEGA - HATIGAL - LA TIGRA - LOS PUENTES - OCAMONTE-MORARIO - PUENTE LA CABUYA,INCODIM SAS,Liquidado
NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE LOS PATIOS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20129,Norte De Santander,Los Patios,662738131,816320416,23.173902000819083,CONSTRUCCIoN RED DE ALCANTARILLADO EN LA: CALLE 9 ENTRE AVENIDAS 2 Y AV. 1 E; CALLE 9 A ENTRE AVENIDAS. 1 A Y AV. 1 E; AV. 1 A ENTRE CALLE 9 Y 9 A; AV. 1 ENTRE CALLES 8 Y 10; DISIPADOR ENTRE LA CALLE 9 Y 10; TRAMO ENTRE LA CALLE 9 Y 9 A Y TRAMO ENTRE LA CALLE 9 A Y 10; DEL BARRIO LAS CUMBRES; MUNICIPIO DE LOS PATIOS; NORTE DE SANTANDER,CONSORCIO COLECTOR CUMBRES,Liquidado
CORPORACIÓN AUTÓNOMA REGIONAL DEL GUAVIO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-225817,Cundinamarca,Gachalá,660727339,990981375,49.98340714943536,IMPLEMENTACIoN DE MEDIDAS PARA LA MITIGACIoN DEL RIESGO DE DESASTRES EN LA JURISDICCIoN DE CORPOGUAVIO; EN  CUMPLIMIENTO A LAS METAS ESTABLECIDAS PARA LA VIGENCIA 2022 DEL PROYECTO PLANIFICACIoN PARA EL DESARROLLO REGIONAL DEL PLAN DE ACCIoN INSTITUCIONAL DE CORPOGUAVIO 2020.2023 CORPOGUAVIO SOMOS TODOS VIDA; CONFIANZA; DESARROLLO,UNION TEMPORAL PRICARIS 2022,Liquidado
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8378514,Valle del Cauca,Cali,660532556,703692174,6.5340637048024615,REALIZARAPRECIOS UNITARIOS FIJOS SIN REAJUSTE; LAADECUACION DE LAS INSTALACIONES DEL CENTRO DE DESARROLLO EMPRESARIAL Y COMERC!ALRIO CAUCAUBICADO EN LACALLE75 NO. 20-170 DELMUNICIPIO DE SANTIAGO DE CAL!; DE CONFORMIDAD CON LA FICHA: BP: 26000200.,HUGO GIRALDO PARRA,Liquidado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE ANZA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185737,Antioquia,Anza,659994039,715994039,8.484925119149448,RECUPERACION DE LA INFRAESTRUCTURA FISICA; INSTALACIONES Y EQUIPAMIENTO DEL CENTRO DE SALUD DEL CORREGIMIENTO DE GUINTAR MUNICIPIO DE ANZA-ANTIOQUIA,LEONARDO FAVIO CORREA ROLDAN,Liquidado
HUILA - ALCALDÍA MUNICIPIO DE SAN AGUSTÍN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26443,Huila,San Agustín,659949682,689680544,4.505019520563994,MEJORAMIENTO; MANTENIMIENTO Y REHABILITACIoN DE CORREDORES RURALES PRODUCTIVOS - EN EL MUNICIPIO DE SAN AGUSTIN; DEPARTAMENTO DEL HUILA - COLOMBIA RURAL; EN CUMPLIMIENTO DEL CONVENIO INTERADMINISTRATIVO NO. 1058 SUSCRITO ENTRE EL MUNICIPIO DE SAN AGUSTiN E INVIAS.,ISAIAS VARGAS GONZALEZ,Liquidado
