departamento,ciudad,valor_inicial,valor_final,dias_adicionados,destino_gasto,estado_contrato,objeto,url,contratista,fecha_inicio,fecha_fin
Valle del Cauca,Cali,1101049894,0,0,Inversión,En ejecución,Ejecutar por el sistema de precios unitarios fijos; sin formula de reajuste la construcción de obras para la adecuación de la IEO Carlos Holmes Trujillo Sede Cristo Maestro y Rodrigo Lloreda Caicedo Sede Principal.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10137506&isFromPublicArea=True&isModal=true&asPopupView=true,Consorcio SED CALI Constructores,2026-07-01,2026-12-01
Distrito Capital de Bogotá,Bogotá,1101000000,0,0,Inversión,Modificado,"Aunar esfuerzos técnicos; administrativos; financieros y
científicos para fortalecer la competitividad de sectores agropecuarios prioritarios; mediante
asistencia técnica especializada para la estructuración de hojas de ruta y su posterior
implementación bajo el esquema de Iniciativas Clúster.",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2718561&isFromPublicArea=True&isModal=true&asPopupView=true,CONFEDERACIÓN COLOMBIANA DE CÁMARAS DE COMERCIO CONFECÁMARAS,2022-02-02,2022-12-15
Distrito Capital de Bogotá,Bogotá,1100582763,0,0,Inversión,En aprobación,AUNAR ESFUERZOS PARA EL MEJORAMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET DE UNGUIA EN EL DEPARTAMENTO DEL CHOCO MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1227376&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA DE UNGUIA CHOCO,,2021-12-31
Santander,San Gil,1100249175,0,0,Inversión,Cancelado,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2438653&isFromPublicArea=True&isModal=true&asPopupView=true,Unión Temporal Reforestaciones de Colombia,,
Distrito Capital de Bogotá,Bogotá,1100000000,0,74,Inversión,Modificado,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PRIMERA ETAPA - CONSTRUCCIÓN DEL PARQUE DE LA MUJER EN EL MUNICIPIO DE CHÍA; CUNDINAMARCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3684771&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA MUNICIPAL DE CHIA,2022-12-30,2024-12-11
Antioquia,Medellín,1100000000,0,0,Inversión,En ejecución,Ejecutar las demoliciones; cerramientos y obras complementarias requeridas en el marco de la urgencia manifiesta de 2026,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10342544&isFromPublicArea=True&isModal=true&asPopupView=true,INFRAESTRUCTURA INTEGRAL S.A.S.,2026-07-09,2026-10-10
Distrito Capital de Bogotá,Bogotá,1100000000,1100000000,91,Inversión,Modificado,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA EL MEJORAMIENTO DEL POLIDEPORTIVO DEL COLEGIO  DEPARTAMENTAL NACIONALIZADO INDENAJE FASE I DEL MUNICIPIO DE JERUSALÉN; CUNDINAMARCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3675088&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDÍA MUNICIPAL DE JERUSALEN,2022-12-27,2024-03-26
Distrito Capital de Bogotá,Bogotá,1100000000,0,60,Inversión,Modificado,MEJORAMIENTO DE LA VÍA TERCIARIA LAME - LAS GUACAS; CÓDIGO 16183 EN EL MUNICIPIO DE POPAYÁN DEL DEPARTAMENTO DEL CAUCA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6352593&isFromPublicArea=True&isModal=true&asPopupView=true,TRABAJOS CIVILES VIALES,2024-09-27,2025-06-28
Caldas,Manizales,1100000000,0,0,Inversión,En ejecución,MANTENIMIENTO Y REHABILITACIÓN DE LA RED VÍAL RURAL Y SUS OBRAS COMPLEMENTARIAS EN EL CORREGIMIENTO AGROTURISTICO DEL MUNICIPIO DE MANIZALES POR EL SISTEMA DE MONTO AGOTABLE,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10238518&isFromPublicArea=True&isModal=true&asPopupView=true,HECTOR MARIO SOTO BETANCOURTH,2026-06-22,2026-09-21
Distrito Capital de Bogotá,Bogotá,1100000000,0,133,Inversión,Modificado,MEJORAMIENTO Y MANTENIMIENTO DE LA VÍA SAN SEBASTIÁN - LOS GALVIS CÓDIGO 78141; EN EL MUNICIPIO DE SAN SEBASTIÁN DE BUENAVISTA; DEPARTAMENTO DEL MAGDALENA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6232988&isFromPublicArea=True&isModal=true&asPopupView=true,QUINDAVI S.A.S,2024-09-16,2025-05-30
Distrito Capital de Bogotá,Bogotá,1100000000,0,0,Inversión,En ejecución,MEJORAMIENTO Y MANTENIMIENTO DE LA VÍA RICAURTE - HATO VIJEO CÓDIGO 78218; EN EL MUNICIPIO DE GUAMAL; DEPARTAMENTO DEL MAGDALENA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6258014&isFromPublicArea=True&isModal=true&asPopupView=true,CDQ SAS,2024-09-16,2025-01-16
Distrito Capital de Bogotá,Bogotá,1100000000,1100000000,184,Inversión,Modificado,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA EL MEJORAMIENTO Y PUESTA EN FUNCIONAMIENTO DE LAS INSTALACIONES DEL CONCEJO MUNICIPAL DE LA CASA DE GOBIERNO DEL MUNICIPIO DE GIRARDOT DEL DEPARTAMENTO DE CUNDINAMARCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3689602&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA MUNICIPAL DE GIRARDOT,2023-01-02,2024-09-05
Antioquia,Necoclí,1100000000,1038227178,11,Inversión,Modificado,Ejecución de las Obras Necesarias para Atender la Urgencia Manifiesta declarada mediante Decreto N° 026 de febrero de 2026 para atender las Afectaciones Ocasionadas por la Ola Invernal en materia de Saneamiento Básico; mediante el Mejoramiento de Acueductos Veredales; Adecuación de Represas; Limpieza Manual y Mecánica para el Control Sanitario y Retiro de Residuos Sólidos en Zonas Costeras y Descolmatación de Canales; con el fin de Mitigar Riesgos Sanitarios y Proteger La Salud Pública de la Pob,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10050175&isFromPublicArea=True&isModal=true&asPopupView=true,YOMA CONSTRUCCIONES SAS,2026-02-23,2026-05-22
Distrito Capital de Bogotá,Bogotá,1100000000,1100000000,46,Inversión,Modificado,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA CONSTRUCCIÓN DE CUBIERTA EN ESTRUCTURA METÁLICA Y MEJORAMIENTO DEL POLIDEPORTIVO DEL BARRIO EL DIAMANTE DEL MUNICIPIO DE GIRARDOT; CUNDINAMARCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7090386&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA MUNICIPAL DE GIRARDOT,2024-12-03,2026-07-18
Distrito Capital de Bogotá,Bogotá,1100000000,1099899882,45,Inversión,Modificado,REALIZAR POR EL SISTEMA DE PRECIOS UNITARIOS FIJOS SIN FORMULA DE REAJUSTE LAS OBRAS DE RECUPERACIÓN Y MANTENIMIENTO DEL PARQUE DESARROLLO POLICARPA SALAVARRIETA CON CODIGO IDRD 15-028 UBICADO EN LA LOCALIDAD ANTONIO NARIÑO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1553062&isFromPublicArea=True&isModal=true&asPopupView=true,PROMCIVILES S.A.S.,2021-03-02,2021-09-15
Distrito Capital de Bogotá,Bogotá,1100000000,0,62,Inversión,Modificado,AUNAR ESFUERZOS TECNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA EL MEJORAMIENTO DEL POLIDEPORTIVO DE LA INSTITUCION EDUCATIVA DEPARTAMENTAL NICOLAS FEDERMAN EN EL MUNICIPIO DE GUATAQUI; CUNDINAMARCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3311572&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA MUNICIPIO GUATAQUI,2022-09-23,2024-02-23
Distrito Capital de Bogotá,Bogotá,1099999599,0,0,Inversión,enviado Proveedor,AUNAR ESFUERZOS PARA EL MANTENIMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET DE ZARAGOZA EN EL DEPARTAMENTO DE ANTIOQUIA MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1134012&isFromPublicArea=True&isModal=true&asPopupView=true,MUNICIPIO DE ZARAGOZA,2020-05-01,2021-12-31
Distrito Capital de Bogotá,Bogotá,1099992803,0,212,Inversión,Modificado,AUNAR ESFUERZOS PARA EL MEJORAMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET DE OVEJAS EN EL DEPARTAMENTO DE SUCRE MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1224963&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA MUNICIPAL DE OVEJAS,2020-05-20,2023-07-31
Distrito Capital de Bogotá,Bogotá,1099987242,0,212,Inversión,Modificado,ANUAR ESFUERZOS PARA EL MEJORAMIENTO DE VIAS TERCIARIAS EN EL MUNICIPIO PDET DE SAN PABLO EN EL DEPARTAMENTO DE BOLIVAR MARCO IMLEMENTACION ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1172175&isFromPublicArea=True&isModal=true&asPopupView=true,GOBERNACIÓN DE BOLÍVAR//,2020-03-24,2023-07-31
Distrito Capital de Bogotá,Bogotá,1099987242,0,0,Inversión,enviado Proveedor,ANUAR ESFUERZOS PARA EL MEJORAMIENTO DE VIAS TERCIARIAS EN EL MUNICIPIO PDET DE SAN PABLO EN EL DEPARTAMENTO DE BOLIVAR MARCO IMLEMENTACION ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1172175&isFromPublicArea=True&isModal=true&asPopupView=true,gobernacion de bolivar,2020-03-24,2021-12-31
Distrito Capital de Bogotá,Bogotá,1099980540,0,212,Inversión,Modificado,AUNAR ESFUERZOS PARA EL MEJORAMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET DE MARIA LA BAJA  EN EL DEPARTAMENTO DE BOLIVAR EN EL MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL;,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1148635&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA DE MARIA LA BAJA,2020-05-01,2023-07-31
Distrito Capital de Bogotá,Bogotá,1099970043,0,212,Inversión,Modificado,AUNAR ESFUERZOS PARA EL MANTENIMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET LOS PALMITOS EN EL DEPARTAMENTO DE SUCRE MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1224262&isFromPublicArea=True&isModal=true&asPopupView=true,MUNICIPIO DE LOS PALMITOS,2020-05-05,2023-07-31
Distrito Capital de Bogotá,Bogotá,1099962493,0,0,Inversión,enviado Proveedor,ANUAR ESFUERZOS PARA EL MEJORAMIENTO DE VIAS TERCIARIAS EN EL MUNICIPIO PDET DE ZAMBRANO EN EL DEPARTAMENTO DE BOLIVAR EN EL MARCO DE LA IMLEMENTACION DEL ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1172178&isFromPublicArea=True&isModal=true&asPopupView=true,gobernacion de bolivar,2020-03-24,2021-12-31
Distrito Capital de Bogotá,Bogotá,1099902419,0,0,Inversión,En aprobación,AUNAR ESFUERZOS PARA EL MEJORAMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET DE ALBANIA EN EL DEPARTAMENTO DE CAQUETA MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1225214&isFromPublicArea=True&isModal=true&asPopupView=true,MUNICIPIO DE ALBANIA,,2021-12-31
Distrito Capital de Bogotá,Bogotá,1099822980,0,0,Inversión,enviado Proveedor,AUNAR ESFUERZOS PARA EL MANTENIMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET DE PUERTO GUZMAN EN EL DEPARTAMENTO DE PUTUMAYO MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1148718&isFromPublicArea=True&isModal=true&asPopupView=true,Municipio de Puerto Guzman,2020-03-05,2021-12-31
Distrito Capital de Bogotá,Bogotá,1099797256,0,212,Inversión,Modificado,AUNAR ESFUERZOS PARA EL MEJORAMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET DE SAN ONOFRE EN EL DEPARTAMENTO DE SUCRE MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1226020&isFromPublicArea=True&isModal=true&asPopupView=true,GOBERNACION DE SUCRE,2020-05-17,2023-07-31
Córdoba,Montería,1099774904,0,0,Inversión,Modificado,MANTENIMIENTO Y/O MEJORAS LOCATIVAS DEL COLISEO DE FERIAS MIGUEL VILLAMIL MUNOZ; DEL MUNICIPIO DE MONTERÍA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4546812&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO MEJORAMIENTO COLISEO DE FERIAS 2023,2023-07-13,2023-08-13
Distrito Capital de Bogotá,Bogotá,1099738936,0,0,Inversión,En ejecución,AUNAR ESFUERZOS PARA EL MEJORAMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET DE COLOSÓ EN EL DEPARTAMENTO DE SUCRE MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1225857&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA MUNICIPAL DE COLOSO,2020-05-07,2021-12-31
Distrito Capital de Bogotá,Bogotá,1099708846,0,0,Inversión,En aprobación,AUNAR ESFUERZOS PARA EL MANTENIMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET DE FUNDACION EN EL DEPARTAMENTO DE MAGDALENA MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1201338&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA MUNICIPAL DE FUNDACION,2020-04-28,2021-12-31
Córdoba,Montería,1099550507,0,0,Inversión,Aprobado,APOYO PARA LA ADECUACIÓN DE UNA PLAZA DE MERCADO EN EL DEPARTAMENTO DE CÓRDOBA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10320240&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO CIVILCOL,,2026-08-23
Distrito Capital de Bogotá,Bogotá,1099367380,0,0,Inversión,enviado Proveedor,ANUAR ESFUERZOS PARA EL MEJORAMIENTO DE VIAS TERCIARIAS EN EL MUNICIPIO PDET DE SAN JACINTO EN EL DEPARTAMENTO DE BOLIVAR EN EL MARCO DE LA IMLEMENTACION DEL ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1172057&isFromPublicArea=True&isModal=true&asPopupView=true,gobernacion de bolivar,2020-03-24,2021-12-31
Antioquia,Caucasia,1099233460,0,0,Inversión,En ejecución,CONTRATO INTERADMINISTRATIVO POR ADMINISTRACIÓN DELEGADA PARA LA CONSTRUCCION E INTERVENTORIA PARA MEJORAMIENTO DE LAS VIAS TERCIARIAS DEL MUNICIPIO DE CAUCASIA DEPARTAMENTO DE ANTIOQUIA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9794840&isFromPublicArea=True&isModal=true&asPopupView=true,EMPRESA DE DESARROLLO URBANO DE ANDES - EDUAN,2026-02-03,2026-05-05
Cundinamarca,Soacha,1098934988,0,61,Inversión,Modificado,MANTENIMIENTO Y ADECUACION DE LOS CENTROS CULTURALES DEL MUNICIPIO DE SOACHA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3546064&isFromPublicArea=True&isModal=true&asPopupView=true,BIG CONSTRUCTORES S.A.S,2022-12-09,2023-06-10
Distrito Capital de Bogotá,Bogotá,1098771477,0,21,Inversión,Modificado,EJECUTAR LA ADECUACIÓN DE OBRAS COMPLEMENTARIAS INSTITUCIÓN EDUCATIVA INSPECCIÓN SAN JACINTO MUNICIPIO DE LA MESA CUNDINAMARCA; LA CONSTRUCCIÓN DE OBRAS COMPLEMENTARIAS MEGACOLEGIO CAMPESTRE ANTONIO RICAURTE; CUNDINAMARCA Y EL MEJORAMIENTO DE LA INSTITUCION EDUCATIVA DEPARTAMENTAL HERNAN VANEGAS CARRILLO DEL MUNICIPIO DE TOCAIMA CUNDINAMARCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.876378&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO INGENIERÍA GH,2019-09-02,2019-12-23
Distrito Capital de Bogotá,No Definido,1098733642,0,0,Inversión,En ejecución,REALIZAR LA ROCERIA DE ZONAS DE SEGURIDAD Y MANTENIMIENTO DE LOS CANALES DE DRENAJES DE AGUAS LLUVIAS DEL AEROPUERTO SIMON BOLIVAR DE LA SANTA MARTA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10124456&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO AG SANTA MARTA 26,2026-04-21,2026-12-31
Antioquia,Támesis,1098681250,0,0,Inversión,En ejecución,CONTRATO INTERADMINISTRATIVO DE MANDATO O ADMINISTRACIÓN DELEGADA SIN REPRESENTACIÓN PARA LA GERENCIA Y ADMINISTRACIÓN DE LOS RECURSOS PARA LA EJECUCIÓN DE MEJORAMIENTOS DE VIVIENDA PARA MUJERES VULNERABLES; EN POBREZA EXTREMA O MODERADA EN LA ZONA RURAL DEL MUNICIPIO DE TÁMESIS; EN EL MARCO DEL CONVENIO No. CI-558-2025 VIVA MI CASA MEJORADA; PARA ELLAS ENTRE EL MUNICIPIO DE TÁMESIS Y LA EMPRESA DE VIVIENDA DE ANTIOQUIA  VIVA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9893644&isFromPublicArea=True&isModal=true&asPopupView=true,EMPRESA DE DESARROLLO URBANO Y RURAL TAMESIS,2026-02-02,2027-12-31
Distrito Capital de Bogotá,Bogotá,1098377932,0,0,Inversión,Modificado,ANUAR SFUERZOS PARA EL MEJORAMIENTO DE VIAS TERCIARIAS EN EL MUNICIPIO PDET DE MORROA EN EL DEPARTAMENTO DE SUCRE MARCO IMPLEMENTACION ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1148831&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA MUNICIPIO DE MORROA-SUCRE,2020-03-05,2021-12-31
Distrito Capital de Bogotá,Bogotá,1098013288,0,0,Inversión,enviado Proveedor,ANUAR ESFUERZOS PARA EL MEJORAMIENTO DE VIAS TERCIARIAS EN EL MUNICIPIO PDET DE YONDO EN EL DEPARTAMENTO DE ANTIOQUIA MARCO IMPLEMENTACION ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1166325&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA MUNICIPAL DE YONDO,2020-04-06,2021-12-31
Distrito Capital de Bogotá,Bogotá,1098013288,0,184,Inversión,Modificado,ANUAR ESFUERZOS PARA EL MEJORAMIENTO DE VIAS TERCIARIAS EN EL MUNICIPIO PDET DE YONDO EN EL DEPARTAMENTO DE ANTIOQUIA MARCO IMPLEMENTACION ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1166325&isFromPublicArea=True&isModal=true&asPopupView=true,MUNICIPIO DE YONDO,2020-04-23,2023-12-31
Distrito Capital de Bogotá,Bogotá,1097920876,0,212,Inversión,Modificado,AUNAR ESFUERZOS PARA EL MEJORAMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET DE BOJAYA  EN EL DEPARTAMENTO DE CHOCO MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1224958&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA MUNICIPIO DE BOJAYA (BELLAVISTA),2020-05-05,2023-07-31
Distrito Capital de Bogotá,Bogotá,1097735000,0,0,Inversión,Modificado,ATENDER SITIOS CRITICOS DE LA RED TERCIARIA A CARGO DE INVIAS; A TRAVES DEL SISTEMA DE MONTO AGOTABLE EN VIAS A CARGO DE LA DIRECCION TERRITORIAL DE NORTE DE SANTANDER EN EL DEPARTAMENTO NORTE DE SANTANDER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6253523&isFromPublicArea=True&isModal=true&asPopupView=true,PDC CONSTRUCCIONES SAS,2024-09-03,2025-02-28
Distrito Capital de Bogotá,Bogotá,1097399249,0,0,Inversión,Cancelado,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4203249&isFromPublicArea=True&isModal=true&asPopupView=true,OSCAR ALBERTO GUZMAN TRIVIÑO,,
Santander,Bucaramanga,1096573875,1096573875,92,Inversión,Modificado,ADECUACIÓN DE ANDENES; ESCALERAS Y PASAMANOS VIABILIZADOS POR EL EJERCICIO DE PRESUPUESTOS PARTICIPATIVOS EN DIFERENTES SECTORES DEL MUNICIPIO DE BUCARAMANGA  SANTANDER  GRUPO 2,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1543326&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO ADECUACIONES JGV 2020,2021-02-12,2021-10-11
Distrito Capital de Bogotá,Bogotá,1096543354,0,61,Inversión,Modificado,CONTRATAR LAS ADECUACIONES PARA EL COMEDOR; PASILLOS; ESPACIO DE MEDITACIÓN Y DEMÁS ZONAS DE LA DIRECCIÓN GENERAL DEL SENA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9249316&isFromPublicArea=True&isModal=true&asPopupView=true,PROSOI.SAS,2025-12-26,2026-08-16
Distrito Capital de Bogotá,Bogotá,1096533453,0,153,Inversión,Modificado,AUNAR ESFUERZOS PARA EL MEJORAMIENTO DE VIAS TERCIARIAS EN EL MUNICIPIO PDET DE TAME EN EL DEPARTAMENTO DE ARAUCA EN EL MARCO DE LA IMPLEMENTACION DEL ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1144355&isFromPublicArea=True&isModal=true&asPopupView=true,MUNICIPIO DE TAME,2020-02-18,2023-12-31
Caldas,No Definido,1096506029,0,31,Inversión,Modificado,Construcción de obras de estabilización de sitios críticos en la red vial del departamento de Caldas; Pacora - Aguadas  ABCISA K10+700,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2022932&isFromPublicArea=True&isModal=true&asPopupView=true,carlos eduardo hernandez valencia,2022-03-09,2023-01-31
Antioquia,Marinilla,1096475136,0,75,Inversión,Modificado,CONTRATO OBRA PARA APOYAR LA AMPLIACIÓN DE LA CAPACIDAD INSTALADA PARA LA PRESTACIÓN DEL SERVICIO PÚBLICO DOMICILIARIO DE ACUEDUCTO POR PARTE DEL ACUEDUCTO DE LA PRIMAVERA EN SU ÁREA DE INFLUENCIA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10040042&isFromPublicArea=True&isModal=true&asPopupView=true,ATCA CONSTRUCCIONES Y MANTENIMIENTO SAS,2026-05-07,2026-11-30
Distrito Capital de Bogotá,Bogotá,1095719790,0,0,Inversión,En aprobación,AUNAR ESFUERZOS PARA EL MANTENIMIENTO DE VÍAS TERCIARIAS EN EL MUNICIPIO PDET DE MORELIA EN EL DEPARTAMENTO DE CAQUETA MARCO IMPLEMENTACIÓN ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1144399&isFromPublicArea=True&isModal=true&asPopupView=true,MUNICIPIO DE MORELIA,2020-02-18,2021-12-31
Arauca,Arauca,1095109866,438043946,527,Inversión,Modificado,MEJORAMIENTO Y ADECUACIÓN DE LA INFRAESTRUCTURA FÍSICA DE LOS CENTROS EDUCATIVOS URBANOS Y RURALES DEL DEPARTAMENTO DE ARAUCA. (Obras + compensación ambiental),https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7010904&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO MEJORAMIENTOS,2024-11-29,2026-06-09
